file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,getPerfil/0,false,20,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,getSenha/0,false,18,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,"UsuarioAuth/3[java.lang.String,java.lang.String,java.lang.String]",true,10,0,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,setPerfil/1[java.lang.String],false,21,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,setMatricula/1[java.lang.String],false,17,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\UsuarioAuth.java,tcc.legado.model.UsuarioAuth,UsuarioAuth/0,true,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,excluirPorCategoria/1[java.lang.String],false,142,1,2,1,1,2,5,10,0,3,1,5,1,1,0,0,1,0,1,1,3,0,1,0,0,0,25,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,buscarTopLivrosMes/1[int],false,154,2,10,1,9,3,17,23,1,6,1,17,1,1,1,0,1,0,15,1,6,1,2,0,0,0,43,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,atualizar/1[tcc.legado.model.LivroDestaque],false,100,2,12,2,10,6,19,18,0,3,1,19,1,1,0,4,1,0,2,10,3,1,1,0,0,0,32,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,incrementarVisualizacoes/1[java.lang.Long],false,131,1,3,2,1,2,5,10,0,3,1,5,1,1,0,0,1,0,1,1,3,0,1,0,0,0,24,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,getConnection/0,false,18,0,10,10,0,2,3,9,1,0,0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,10,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,listarTodos/0,false,28,2,4,2,2,3,7,14,1,6,0,7,2,1,1,0,1,0,1,0,6,0,2,0,0,0,34,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,salvar/1[tcc.legado.model.LivroDestaque],false,75,2,14,3,11,8,24,22,0,4,1,24,1,1,0,5,1,0,2,12,4,1,2,0,0,0,27,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,listarAtivos/0,false,44,2,4,2,2,3,7,14,1,6,0,7,2,1,1,0,1,0,1,0,6,0,2,0,0,0,38,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,listarPorCategoria/1[java.lang.String],false,187,2,3,1,2,3,8,15,1,5,1,8,2,1,1,0,1,0,1,1,5,0,2,0,0,0,37,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,excluir/1[java.lang.Long],false,120,1,3,2,1,2,5,10,0,3,1,5,1,1,0,0,1,0,1,1,3,0,1,0,0,0,24,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,buscarPorId/1[java.lang.Long],false,60,2,5,3,2,3,7,14,2,4,1,7,2,1,0,0,1,0,1,1,4,0,2,0,0,0,34,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDestaqueDAO.java,tcc.legado.dao.LivroDestaqueDAO,mapResultSetToLivroDestaque/1[java.sql.ResultSet],false,203,1,15,4,11,3,17,20,1,3,1,17,0,0,0,2,0,0,10,0,3,0,1,0,0,0,16,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,getUsuarioEJB/0,false,21,1,5,5,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,32,8,4,2,2,1,4,6,1,2,4,4,1,1,0,0,0,0,2,0,2,0,0,0,0,0,14,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,50,8,12,0,12,5,16,29,2,7,4,16,3,2,0,2,0,0,12,0,7,0,1,0,0,0,32,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,checarAutenticacao/1[tcc.legado.action.HttpServletRequest],false,25,2,3,3,0,1,3,5,1,2,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,10,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,40,5,0,0,0,1,1,3,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,101,7,4,0,4,3,8,16,3,3,4,8,3,2,0,1,0,0,9,0,3,0,1,0,0,0,26,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,120,8,6,0,6,4,14,17,2,3,4,14,1,1,0,2,0,0,11,0,3,1,1,0,0,0,24,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,82,8,3,0,3,3,7,16,3,4,4,7,2,1,0,1,0,0,9,0,4,0,1,0,0,0,26,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,45,5,0,0,0,1,1,3,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,buscarAtrasados/0,false,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,"criarEmprestimo/2[java.lang.Long,java.lang.String]",false,7,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,registrarDevolucao/1[java.lang.Long],false,8,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,listarTodos/0,false,9,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,atualizarMultasAtrasadas/0,false,12,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,buscarPorId/1[java.lang.Long],false,10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\servlet\HealthCheckServlet.java,tcc.legado.servlet.HealthCheckServlet,"doGet/2[tcc.legado.servlet.HttpServletRequest,tcc.legado.servlet.HttpServletResponse]",false,12,2,0,0,0,1,3,4,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,48,6,0,0,0,2,3,7,1,1,4,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,11,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,20,8,2,0,2,4,9,21,3,6,4,9,0,0,0,2,0,0,12,0,6,0,1,0,0,0,26,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,44,5,0,0,0,1,1,3,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,129,7,2,0,2,2,6,11,2,2,4,6,1,1,0,1,0,0,6,0,2,0,1,0,0,0,14,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,145,7,2,0,2,4,8,16,3,3,4,8,0,0,0,2,0,0,9,0,3,0,1,0,0,0,13,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,54,8,14,0,14,14,22,47,3,11,4,22,1,1,0,7,0,0,22,0,11,0,1,0,0,0,30,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,49,5,0,0,0,1,1,3,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,25,7,5,2,3,2,7,14,1,3,4,7,0,0,0,0,0,0,6,0,4,0,1,0,0,0,10,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",false,113,7,1,0,1,2,5,11,2,3,4,5,0,0,0,1,0,0,6,0,3,0,1,0,0,0,14,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\MultaDiariaJob.java,tcc.legado.job.MultaDiariaJob,execute/1[tcc.legado.job.JobExecutionContext],false,16,3,1,0,1,2,5,13,0,2,1,5,0,0,0,0,1,0,4,0,2,1,1,0,0,0,18,1,2,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],false,94,2,11,2,9,3,16,22,2,5,1,16,1,1,0,0,1,0,8,1,5,0,2,0,0,0,31,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,false,117,2,11,2,9,3,16,21,1,6,0,16,1,1,1,0,1,0,8,0,6,0,2,0,0,0,36,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,getConnection/0,false,17,0,6,6,0,2,3,9,1,0,0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,10,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],false,27,2,8,1,7,4,17,18,0,4,1,17,1,1,0,1,1,0,1,7,4,0,2,0,0,0,28,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",false,46,1,2,1,1,2,8,12,0,3,3,8,1,1,0,0,1,0,1,3,3,0,1,0,0,0,26,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",false,59,1,2,1,1,2,5,11,0,3,2,5,1,1,0,0,1,0,2,2,3,1,1,0,0,0,33,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,false,71,2,10,1,9,3,16,21,1,6,0,16,1,1,1,0,1,0,8,0,6,0,2,0,0,0,28,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",false,177,4,9,2,7,9,14,38,3,9,3,14,1,1,1,1,0,0,6,9,12,3,2,0,0,0,26,2,2,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],false,129,7,16,1,15,5,18,24,0,5,1,18,1,2,0,4,0,0,5,1,5,2,1,0,0,0,20,1,1,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,buscarAtrasados/0,false,245,2,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,buscarPorId/1[java.lang.Long],false,241,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",false,37,8,19,1,18,6,18,35,1,5,2,18,1,2,0,2,0,0,6,6,7,2,1,0,0,0,27,1,1,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,atualizarMultasAtrasadas/0,false,165,5,8,1,7,3,8,11,0,3,0,8,1,2,1,1,0,0,1,0,3,1,2,0,0,0,19,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,listarTodos/0,false,237,2,3,2,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"isDiaUtil/2[java.time.LocalDate,java.util.List<java.time.LocalDate>]",false,119,0,2,2,0,2,3,6,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],false,90,3,7,1,6,5,15,20,1,5,1,15,1,1,1,1,0,0,2,2,6,2,2,0,0,0,29,2,2,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",false,29,3,10,1,9,3,15,23,2,6,2,15,1,1,0,0,1,0,10,2,6,1,2,0,0,0,44,1,0,true
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,getConnection/0,false,14,0,1,1,0,2,3,9,1,0,0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,10,2,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,buscarPorId/1[java.lang.Long],false,51,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,atualizar/1[tcc.legado.model.Usuario],false,29,3,2,0,2,2,2,6,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,listarTodos/0,false,46,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,buscarPorMatricula/1[java.lang.String],false,56,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,salvar/1[tcc.legado.model.Usuario],false,20,3,2,0,2,3,4,6,0,0,1,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,excluir/1[java.lang.Long],false,38,2,1,0,1,2,1,6,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataEmprestimo/1[java.util.Date],false,34,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setIdLivro/1[java.lang.Long],false,22,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getDataEmprestimo/0,false,31,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getDataDevolucaoReal/0,false,43,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setId/1[java.lang.Long],false,16,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setMulta/1[java.lang.Double],false,52,0,5,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getId/0,false,13,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setIdUsuario/1[java.lang.Long],false,28,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getIdUsuario/0,false,25,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getIdLivro/0,false,19,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getMulta/0,false,49,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,getDataPrevistaDevolucao/0,false,37,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataPrevistaDevolucao/1[java.util.Date],false,40,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataDevolucaoReal/1[java.util.Date],false,46,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],false,47,2,15,6,9,3,16,22,2,5,1,16,1,1,0,0,1,0,8,1,5,0,2,0,0,0,31,1,0,false
